"Steppler	Basin	(Diogo)"					
"WQ_STC_MS_9C_NO3NO2_(mg_l)	1	mg/l"					
2009	4	12	11	16	1.79
2009	4	12	17	16	0.29
2009	4	13	5	16	1.55
2009	4	13	14	9	1.93
2009	4	14	2	9	1.83
2009	4	14	11	16	1.95
2009	4	14	19	40	0.59
2009	4	15	10	48	1.26
2009	4	15	17	16	1.18
2009	4	16	8	9	1.5
2009	4	16	20	9	1.38
2009	4	17	12	43	1.3
2009	4	20	11	16	1.4
2009	4	23	10	48	0.36
2009	4	29	10	19	0.06
2009	4	29	22	48	0.12
2009	4	30	4	48	0.72
2009	4	30	10	19	0.77
2009	4	30	15	50	0.69
2009	5	1	9	21	0.89
2009	5	25	10	19	1.24
2009	5	25	13	12	1.09
2009	5	26	7	40	1
2009	5	28	10	19	0.08
2010	3	15	17	2	6.3
2010	3	15	23	2	6.9
2010	3	16	12	43	6.9
2010	3	16	15	36	6.5
2010	3	16	21	36	5.2
2010	3	17	5	45	6.8
2010	3	17	9	50	6.1
2010	3	18	10	19	6.2
2010	3	18	16	4	5.4
2010	3	18	16	19	5
2010	3	19	12	14	3.8
2010	3	20	15	21	2.9
2010	3	21	15	50	3
2010	3	22	16	19	2.8
2010	3	23	11	2	2.3
2010	3	24	11	45	1.67
2010	3	26	11	2	1.06
2010	3	28	14	9	1
2010	3	28	20	9	1.4
2010	3	29	8	9	1.2
2010	3	29	18	28	1.4
2010	3	30	9	36	2
2010	3	30	20	9	1.9
2010	3	31	11	16	1.9
2010	3	31	23	16	1.5
2010	4	3	10	33	0.8
2010	4	4	12	43	3.5
2010	4	5	12	28	3.7
2010	4	7	13	26	0.14
2010	4	11	12	43	0.01
2010	4	22	12	14	0.17
2010	5	2	14	52	0.04
2010	5	4	16	33	0.14
2010	5	4	22	33	1.55
2010	5	5	4	33	1
2010	5	5	14	52	7.1
2010	5	6	0	0	7.5
2010	5	6	11	31	6.5
2010	5	7	9	21	3.3
2010	5	11	9	21	0.11
2010	5	18	10	4	0.9
2010	5	25	8	38	0.5
2010	5	27	10	33	0.47
2010	5	28	8	24	1.4
2010	5	28	11	31	13.5
2010	5	28	15	36	6.4
2010	5	28	21	36	3.84
2010	5	29	6	28	7.2
2010	5	29	11	31	2.6
2010	5	29	13	40	3.58
2010	5	29	22	33	9.2
2010	5	30	4	33	4
2010	6	1	14	38	0.26
2010	6	9	15	21	0.15
2010	6	11	22	19	3.4
2010	6	12	8	38	0.9
2010	6	12	16	48	0.24
2010	6	21	20	9	2.3
2010	6	22	5	16	0.12
2010	6	22	12	0	0.08
2010	9	2	10	19	0.04
2010	9	2	19	12	0.15
2010	9	3	10	48	0.12
2010	9	9	12	14	0.02
2010	9	10	3	21	0.29
2010	9	10	6	14	0.03
2010	9	10	18	43	0.04
2010	9	11	3	50	0.1
2010	9	11	13	26	0.11
2010	9	23	6	28	0.16
2010	9	23	15	36	0.16
2010	9	24	3	36	0.14
2010	9	24	13	40	0.04
2010	9	25	13	55	0.1
2010	9	26	13	40	0.2
2010	10	26	14	24	1.51
2010	10	27	2	9	0.92
2010	10	27	14	24	0.59
2010	10	28	11	45	1.19
2010	10	29	13	12	0.59
2011	4	2	10	48	2.77
2011	4	2	21	36	1.6
2011	4	3	5	31	1.87
2011	4	3	13	40	2.08
2011	4	4	14	24	2.12
2011	4	5	14	52	2.43
2011	4	6	7	55	1.32
2011	4	6	12	0	1.35
2011	4	7	0	57	1.29
2011	4	7	12	57	0.85
2011	4	8	0	57	1.91
2011	4	8	9	7	1.76
2011	4	8	16	19	3.85
2011	4	9	4	19	3.67
2011	4	9	7	40	3.33
2011	4	9	15	50	3.64
2011	4	9	23	45	3.58
2011	4	10	23	31	3.45
2011	4	11	15	36	2.77
2011	4	12	11	16	2.51
2011	4	12	19	12	1.74
2011	4	18	16	19	0.75
2011	4	20	19	55	0.42
2011	4	22	12	57	0.68
2011	4	22	18	43	0.64
2011	4	23	18	43	0.33
2011	4	24	18	43	0.22
2011	4	25	18	43	0.22
2011	4	26	8	38	0.37
2011	4	29	13	55	0.13
